#OTU ID	DA01071	DA01335	DA01044	DA01231	DA00949	DA00989	DA01235	DA01388	DA01030	DA01193	DA01119	DA00918	DA01311	DA00904	DA01320	DA01205	DA01073	DA01161	DA00886	DA01223	DA01242	DA01076	DA00908	DA00955	DA01024	DA01211	DA00943	DA00898	DA01370	DA01291	DA00927	DA01089	DA01227	DA01270	DA01203	DA01026	DA01129	DA01018	DA01186	DA01068	DA01210	DA01167	DA01384	DA00926	DA00658	DA00470	DA00491	DA00154	DA00498	DA00165	DA00280	DA00721	DA00397	DA00530	DA00318	DA00575	DA00170	DA00282	DA00330	DA00691	DA00678	DA00556	DA00815	DA00458	DA00382	DA00603	DA00735	DA00632	DA00394	DA00778	DA00600	DA00065	DA00431	DA00673	DA00568	DA00210	DA00461	DA00563	DA00675	DA01588	DA01547	DA01482	DA01468	DA01563	DA10003	DA10090	DA10011	DA10068	DA10047	DA10115	DA10073	DA10088	DA10066	DA10096	DA10112	DA10025	DA10082	DA10103	DA10062	DA10075	DA10023	DA10056	DA10110	DA10048	DA10008	DA10092	DA10054	DA10071	DA10079	DA10015	DA10093	DA10029	DA10104	DA10017	DA10055	DA10045	DA10012	DA10038	DA10067	DA10028	DA10026	DA10085	DA10101	DA10081	DA10039	DA10109	DA10107	DA10030	DA10108	DA10069	DA10065	DA10095	DA10059	DA10116	DA10083	DA10024	DA10061	DA10100	DA10053	DA10091	DA10022	DA10051	DA10040	DA10084	DA10016	DA10106	DA10005	DA10077	DA10094	DA10114	DA10113	DA10027	DA10002	DA10036	DA10034	DA10019	DA10049	DA10006	DA10037	DA10042	DA10033	DA10070	DA10009	DA10058	DA10041	DA10097	DA10050	DA10035	DA10076	DA10018	DA10057	DA10117	DA10098	DA10032	DA10141	DA10186	DA10164	DA10148	DA10156	DA10137	DA10135	DA10119	DA10139	DA10155	DA10166	DA10161	DA10158	DA10187	DA10160	DA10129	DA10151	DA10147	DA10131	DA10174	DA10182	DA10184	DA10142	DA10183	DA10169	DA10149	DA10143	DA10181	DA10121	DA10120	DA10124	DA10159	DA10171	DA10167	DA10170	DA10150	DA10123	DA10145	DA10178	DA10172	DA10138	DA10133	DA10130	DA10127	DA10162	DA10168	DA10177	DA10122	DA10157	DA10165	DA10180	DA10146	DA10175	DA10134	DA10154	DA10189	DA10152	DA10188	DA10136	DA10176	DA10126	DA10125	DA10173
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Coprococcus	7	0	0	3	1	67	0	12	13	195	0	0	6	46	0	1	89	149	5	4	692	2	2	0	3	6	0	0	0	6	1	0	0	132	7	0	0	3	0	0	3	0	1	0	9	0	0	73	10	155	0	31	7	30	0	0	86	27	1	1	0	12	0	0	4	0	0	0	0	2	0	1	0	0	0	14	0	0	1	0	0	0	0	0	16	107	1	141	38	1	1	0	59	11	100	255	146	0	28	3	39	5	3	36	9	13	50	22	22	29	12	45	124	18	21	27	1	2	4	0	0	57	9	12	54	70	17	71	24	71	15	2	15	52	0	54	0	30	157	20	1	3	45	234	6	135	54	27	16	17	41	0	0	37	36	164	109	27	166	15	0	34	7	2	1	26	22	21	84	6	16	5	21	2	10	18	381	60	60	23	2	53	28	6	156	123	9	15	208	96	39	47	136	0	28	74	142	21	0	3	8	55	9	7	44	18	0	87	0	0	96	15	6	9	27	171	29	13	49	22	33	15	89	1	9	6	7	12	10	27	3	1	17	44	198	9	6
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Dorea	0	436	9	48	1	0	0	0	0	0	0	0	44	0	0	1	0	4	5	29	22	0	0	0	12	57	0	0	407	0	11	0	0	1	5	2	0	2	0	0	0	0	141	0	0	0	4	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	38	0	1	0	0	4	0	0	0	0	1	0	0	74	28	0	0	33	129	39	32	100	15	3	0	5	0	14	54	25	34	3	0	90	3	13	125	42	18	358	42	20	57	5	106	1	157	4	86	46	13	9	10	64	85	12	3	90	22	0	90	5	3	143	9	98	13	2	62	1	26	123	2	6	11	61	0	16	15	0	81	42	35	3	0	1	31	177	49	16	60	256	0	0	7	11	10	19	48	30	14	3	46	6	1	27	50	10	4	4	36	10	3	38	6	11	4	9	15	19	1	7	9	3	5	5	0	7	7	36	30	0	9	14	68	36	4	27	12	0	18	0	3	38	160	2	3	5	6	15	9	1	8	7	9	2	0	2	4	2	3	12	8	16	11	9	21	6	18	4
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Hespellia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Howardella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	4	0	0	1	0	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Lachnospiracea_incertae_sedis	0	0	153	70	2	0	0	6	1	3	0	0	1	0	0	0	377	33	25	7	5	24	0	0	9	78	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	6	19	0	1	1	0	6	0	0	2	0	0	10	0	3	3	0	0	0	43	1	0	11	0	33	0	0	1	0	0	1	0	1	0	0	62	0	0	0	119	266	406	122	314	76	0	36	878	0	554	187	357	186	68	19	206	64	261	192	289	373	279	52	127	17	95	342	73	848	211	40	9	64	161	16	6	186	320	38	183	180	77	110	31	20	463	228	208	299	354	273	3	224	151	19	13	30	381	0	28	129	104	59	0	120	158	0	190	122	249	173	156	222	264	496	69	491	45	37	29	78	589	150	33	42	175	335	480	48	55	22	174	345	206	261	164	8	248	7	282	152	207	56	66	105	82	103	142	9	357	114	251	349	0	58	42	619	155	89	138	175	66	185	1	70	560	407	146	72	215	303	316	222	284	147	105	102	185	19	240	573	75	273	99	44	196	32	86	334	122	61	38
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Lactonifactor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Robinsoniella	0	0	0	0	0	0	17	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	17	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Roseburia	0	0	22	2	2	0	0	0	0	49	1	0	0	0	0	1	3	0	19	16	0	23	0	11	2	3	0	0	136	0	0	0	0	86	15	0	0	0	0	185	0	0	0	0	0	2	96	0	11	0	0	0	1	0	12	0	16	0	0	3	1	0	0	0	0	15	0	56	9	33	0	0	0	0	0	0	0	0	0	0	3	240	0	0	18	28	0	463	4	108	80	45	89	2	67	52	26	73	233	6	46	19	7	0	29	89	66	8	7	5	5	0	7	49	29	15	15	4	80	1	46	4	1	19	4	39	6	0	16	30	0	29	3	45	37	11	29	71	27	10	4	4	34	417	0	20	394	12	72	13	53	557	90	1	12	1	62	32	8	124	0	173	9	0	13	107	0	11	21	46	119	197	27	13	14	17	437	49	24	0	19	244	28	0	4	1	421	86	1	13	105	199	15	159	143	136	56	69	0	6	125	87	110	19	1	3	37	41	6	86	66	132	17	44	36	34	71	185	32	16	97	84	117	594	56	21	10	8	21	20	20	17	64	65	28	4	25
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Ruminococcus2	3	0	232	179	3	73	0	0	5	77	0	0	0	25	0	54	196	1451	82	92	6	86	1	0	18	18	0	0	68	92	411	0	0	86	39	0	0	16	0	110	0	14	1	6	5	115	127	33	32	170	0	323	257	350	39	0	18	0	4	2	123	76	261	0	225	100	0	50	0	39	34	5	2	20	1	4	0	0	0	19	550	43	0	2	285	112	527	115	121	117	22	60	95	32	35	70	46	9	103	0	159	10	16	145	52	74	219	72	28	88	1	64	118	84	28	138	35	23	24	57	15	196	76	3	106	27	157	23	33	62	3	49	18	19	58	27	18	111	128	24	86	4	84	118	60	0	37	16	19	99	179	209	817	87	31	65	7	47	127	93	73	14	9	23	33	89	26	23	36	20	57	46	14	54	42	13	3	57	55	93	0	36	63	76	37	3	50	37	12	71	21	4	21	21	61	103	162	15	25	8	29	10	77	97	41	21	230	34	109	64	20	22	14	78	279	37	17	14	41	69	27	6	33	16	59	23	20	43	21	5	40	15	13	27	49	84	38
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Syntrophococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	0	0	0	0	0	0	2	6	0	0	3	0	0	0	0	1	2	0	0	3	0	5	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Peptococcaceae_1._.g__Dehalobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Peptostreptococcaceae._.g__Clostridium_XI	0	278	1	9	1014	60	14	0	1	14	8	328	19	745	0	354	7	156	4	4	31	39	27	48	57	11	400	1	35	4	7	20	49	16	61	65	6	7	43	56	5	41	140	27	11	6	17	57	303	2	7	3	20	2	13	9	0	0	0	0	0	2	6	3	4	4	9	7	23	3	0	27	1	1	0	32	33	5	0	130	36	39	0	306	42	345	250	0	6	0	0	1	1	2	3	39	2	2	0	18	63	0	8	9	41	38	242	93	10	55	1	100	7	5	54	2	0	63	1	10	29	32	4	27	223	0	8	40	1	49	0	8	8	5	15	1	14	9	0	35	13	3	110	112	0	3	6	52	95	20	0	0	7	20	5	17	107	41	49	1	0	55	29	1	119	10	8	41	7	19	1	15	163	5	5	5	3	5	46	0	1	3	2	14	1	1	9	0	2	8	15	0	17	1	2	6	23	3	1	0	10	12	0	0	3	0	0	22	1	0	20	55	0	0	0	11	3	6	3	14	0	11	3	8	15	5	0	5	0	1	3	6	12	2	3	0	3
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Peptostreptococcaceae._.g__Peptostreptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__	3	10	330	120	2	0	0	0	27	30	1	0	187	0	298	11	105	95	42	29	82	149	0	341	34	43	2	0	356	203	32	654	0	7	4	5	1	0	17	0	123	5	0	5	10	1	29	120	8	39	1	53	0	22	102	0	19	76	0	7	67	13	7	1	13	262	1	36	68	4	11	22	0	65	1	33	0	1	0	6	262	191	76	0	138	211	141	123	72	37	70	8	9	40	109	157	142	36	34	45	23	6	35	64	172	68	28	65	26	205	55	845	17	203	39	109	149	49	52	12	31	66	12	51	43	53	34	16	35	106	16	37	46	42	5	146	29	77	147	62	96	58	135	394	59	44	43	49	25	49	67	1	566	127	23	44	99	105	119	52	39	75	30	92	104	44	21	25	129	19	47	124	15	37	45	52	100	44	54	28	166	42	129	145	312	65	182	37	31	79	587	107	140	50	90	117	166	84	4	10	51	205	53	161	63	221	7	100	70	46	103	166	72	86	42	115	28	26	38	140	106	34	23	36	59	68	24	114	47	59	97	12	75	63	25	54	37
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Anaerofilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	2	2	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	3	0	0	1	2	4	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	6	2	2	0	4	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Butyricicoccus	1	0	4	15	0	0	0	0	0	7	0	0	12	0	0	0	15	103	10	2	0	0	0	1	4	154	0	0	9	0	0	0	0	0	0	0	0	1	0	0	1	8	1	0	0	0	25	0	0	87	0	12	18	0	0	0	0	0	0	2	6	1	1	0	2	0	0	0	0	1	0	1	0	4	0	2	0	1	1	0	27	0	0	89	2	5	0	1	16	7	3	1	4	0	4	9	3	0	1	0	11	2	15	16	5	0	3	8	6	1	2	12	2	37	4	3	1	0	2	0	7	4	2	10	1	0	0	5	1	1	20	0	2	6	1	13	2	3	7	1	5	4	17	0	18	9	0	6	40	5	1	82	7	1	6	2	0	1	10	1	3	5	12	4	3	31	4	14	5	2	6	9	1	2	5	4	9	0	1	12	10	3	18	0	17	19	14	7	2	3	10	10	9	1	12	6	8	9	0	16	3	4	2	2	16	0	0	3	1	5	4	10	17	5	12	5	1	4	19	11	3	3	9	1	11	5	1	4	4	5	3	1	12	11	4	0	4
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Clostridium_III	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	2	0	0	0	0	0	0	9	3	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Clostridium_IV	0	1	52	17	0	0	7	0	0	10	46	0	0	0	24	0	11	3	7	1	1	4	0	0	0	4	0	0	16	0	1	0	0	3	2	0	0	5	0	0	0	3	0	0	0	0	26	0	0	0	0	11	0	1	0	0	0	0	0	0	2	0	4	0	1	36	0	2	0	4	0	0	0	5	0	0	0	0	0	0	52	29	10	0	39	46	13	9	40	1	19	2	6	27	19	34	25	3	2	7	0	2	1	41	66	46	5	32	15	8	20	59	57	43	50	31	51	30	74	0	20	7	1	29	19	24	27	4	3	302	5	102	2	5	11	18	8	3	45	2	57	79	113	29	8	16	75	17	1	43	9	16	21	13	2	8	53	11	44	9	5	118	4	25	29	38	18	11	28	6	24	7	8	50	18	0	14	5	24	10	1	5	75	34	43	10	33	14	27	20	9	8	39	6	9	53	150	7	75	12	9	43	15	2	19	49	73	36	0	11	13	69	0	55	16	12	45	31	41	26	8	7	55	1	6	29	22	45	49	45	41	1	9	15	20	151	13
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Ethanoligenens	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	6	2	0	0	0	0	0	0	0	0	35	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	14	34	6	5	0	0	1	0	0	1	0	4	0	0	5	0	2	0	4	21	3	26	0	0	0	0	5	1	0	1	12	2	9	4	0	8	13	0	1	16	0	0	0	0	0	1	14	2	1	0	11	1	33	28	2	0	9	0	26	0	2	2	18	0	0	10	0	0	23	1	0	13	12	0	2	5	0	0	9	21	0	0	0	2	6	1	2	0	4	0	0	2	0	4	0	2	1	1	1	6	5	0	1	0	1	4	0	0	0	4	5	6	3	5	0	0	2	3	0	0	1	4	25	3	2	5	4	0	0	12	0	2	0	3	2	0	0	2	0	0	0	1	1	5	8	1	0	32	0	1	8	3
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Faecalibacterium	1	0	1138	68	7	0	0	0	362	139	2	0	0	0	0	0	0	382	67	368	7	0	0	4	273	3	0	0	0	0	0	0	0	330	15	0	0	0	0	0	0	3	0	0	0	11	5	0	0	0	0	0	0	0	135	0	0	0	0	0	114	0	0	0	127	0	16	0	0	23	0	0	0	0	0	0	0	1	0	0	9	59	0	0	104	156	80	497	94	599	0	0	874	69	179	105	318	312	27	0	52	91	344	61	52	97	71	58	51	0	208	77	112	666	420	58	190	79	43	4	106	115	196	58	49	80	171	278	84	28	0	22	178	351	76	248	79	223	61	146	4	6	75	0	565	94	146	58	169	208	101	1	131	138	84	217	224	200	182	351	0	239	191	101	189	229	31	148	224	125	151	200	160	44	89	239	1467	470	369	558	500	664	383	64	265	394	1649	655	158	102	421	817	248	295	195	632	279	421	0	161	351	468	752	409	79	515	0	267	89	478	478	307	179	31	99	513	330	272	710	36	511	275	389	760	372	278	125	310	220	201	5	83	581	481	0	43	280
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Flavonifractor	1	0	0	28	0	0	0	0	1	10	0	0	18	0	1	27	0	7	1	2	6	3	0	2	0	0	0	0	3	0	6	0	0	7	1	0	0	0	0	20	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	5	0	62	3	0	0	6	0	10	1	1	3	2	0	4	2	2	4	7	1	2	0	0	0	0	4	0	0	14	0	0	0	1	2	0	6	0	0	0	15	0	0	2	0	0	6	3	1	3	0	2	1	0	2	3	1	3	1	0	5	1	1	7	1	6	2	0	8	2	2	1	7	1	1	18	1	2	0	7	5	0	2	1	0	3	3	0	0	1	2	5	2	2	2	7	1	1	2	2	1	6	3	7	8	0	17	1	7	2	4	0	5	7	11	1	4	6	3	0	3	0	9	2	5	6	4	3	27	7	0	0	1	8	8	2	0	3	4	4	0	2	1	0	14	4	2	15	2	2	9	0	1	0	7	1	2
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Gemmiger	0	0	64	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	20	0	20	0	4	0	0	0	0	0	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21	0	0	1	0	0	0	10	82	0	0	33	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2843	0	0	8	26	1	0	22	0	2	0	27	0	5	26	57	12	17	0	43	0	5	31	25	0	14	5	23	2	10	32	4	8	20	12	1	24	8	5	0	20	6	1	53	2	18	0	12	29	0	4	30	71	0	0	3	9	12	0	0	33	32	0	37	84	31	53	0	7	36	0	0	51	3	160	15	5	0	0	0	5	12	28	15	2	10	24	17	10	1	0	1	7	4	0	82	62	7	0	17	0	0	10	21	82	0	9	25	12	0	49	3	0	0	31	36	17	0	14	27	8	1	66	18	64	0	10	0	0	0	48	8	36	83	22	1	37	0	18	15	0	38	0	22	19	41	0	35	1	60	21	83	46	0	1	43
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__Hydrogenoanaerobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
