"feature"	"metadata"	"value"	"coef"	"pval"	"qval"	"association"
"bac16SV4_L100_Nextseq_00265"	"day"	"day"	0.0018004612516054	0.243412770016554	0.472366807525242	"abundance"
"bac16SV4_L100_Nextseq_08533"	"read_depth"	"read_depth"	-0.0266755294930214	0.244024273973547	0.472366807525242	"abundance"
"bac16SV4_L100_Nextseq_00034"	"read_depth"	"read_depth"	-0.102365301196925	0.245383017188005	0.473533028588761	"abundance"
"bac16SV4_L100_Nextseq_02075"	"read_depth"	"read_depth"	-0.00178604493535006	0.246328686947189	0.474135919849099	"abundance"
"bac16SV4_L100_Nextseq_03365"	"day"	"day"	-0.00178407132023491	0.24682075574419	0.474135919849099	"abundance"
"bac16SV4_L100_Nextseq_04698"	"day"	"day"	-0.00178407132023476	0.24682075574423	0.474135919849099	"abundance"
"bac16SV4_L100_Nextseq_11773"	"day"	"day"	-0.00164592561196856	0.247279698980832	0.474296721565662	"abundance"
"bac16SV4_L100_Nextseq_09668"	"read_depth"	"read_depth"	-0.0289836313225512	0.248502949733287	0.474482973508875	"abundance"
"bac16SV4_L100_Nextseq_11343"	"read_depth"	"read_depth"	-0.0209797703266198	0.248441981664667	0.474482973508875	"abundance"
"bac16SV4_L100_Nextseq_12412"	"day"	"day"	0.00450801765912432	0.248396387933228	0.474482973508875	"abundance"
"bac16SV4_L100_Nextseq_00111"	"day"	"day"	-0.0508320593942115	0.248918951307235	0.474560413955271	"abundance"
"bac16SV4_L100_Nextseq_08181"	"read_depth"	"read_depth"	0.0113296587032932	0.249523390833547	0.474996334357837	"abundance"
"bac16SV4_L100_Nextseq_10162"	"read_depth"	"read_depth"	0.00177411274467283	0.250276932658105	0.475714350195255	"abundance"
"bac16SV4_L100_Nextseq_02802"	"day"	"day"	0.0119733587882963	0.251863553368253	0.478011308494702	"abundance"
"bac16SV4_L100_Nextseq_00958"	"read_depth"	"read_depth"	-0.0951797174678668	0.254162613932836	0.480930455106444	"abundance"
"bac16SV4_L100_Nextseq_03492"	"day"	"day"	-0.00639440847518546	0.254033526852156	0.480930455106444	"abundance"
"bac16SV4_L100_Nextseq_10335"	"day"	"day"	-0.00174756617422504	0.257313658707153	0.486165118992289	"abundance"
"bac16SV4_L100_Nextseq_00047"	"day"	"day"	-0.0135662483691565	0.260470095302666	0.490661997708748	"abundance"
"bac16SV4_L100_Nextseq_15019"	"read_depth"	"read_depth"	-0.00173721928612659	0.260292545241148	0.490661997708748	"abundance"
"bac16SV4_L100_Nextseq_00119"	"day"	"day"	-0.0274864023771798	0.261009531316678	0.49094649938137	"abundance"
"bac16SV4_L100_Nextseq_11880"	"read_depth"	"read_depth"	0.00980002637681103	0.262666263038867	0.493328612899149	"abundance"
"bac16SV4_L100_Nextseq_00525"	"day"	"day"	-0.00406375384633753	0.263514057556883	0.494186600522107	"abundance"
"bac16SV4_L100_Nextseq_00024"	"read_depth"	"read_depth"	-0.0253506769982573	0.264858534263439	0.495972129346647	"abundance"
"bac16SV4_L100_Nextseq_01807"	"read_depth"	"read_depth"	0.0268738561267997	0.266357734767742	0.498041681577554	"abundance"
"bac16SV4_L100_Nextseq_06194"	"read_depth"	"read_depth"	-0.0371823828056981	0.267289187673676	0.499045100767395	"abundance"
"bac16SV4_L100_Nextseq_00289"	"read_depth"	"read_depth"	-0.0334741563246022	0.268744114676263	0.500283594920172	"abundance"
"bac16SV4_L100_Nextseq_10480"	"day"	"day"	-0.0103003418539215	0.268738644000944	0.500283594920172	"abundance"
"bac16SV4_L100_Nextseq_01005"	"read_depth"	"read_depth"	-0.00286894532179762	0.270938456220338	0.503626777444864	"abundance"
"bac16SV4_L100_Nextseq_00803"	"read_depth"	"read_depth"	-0.0956436638478094	0.273846008817133	0.5082839282597	"abundance"
"bac16SV4_L100_Nextseq_03888"	"read_depth"	"read_depth"	-0.0442719177290062	0.275552654533707	0.510701694033146	"abundance"
"bac16SV4_L100_Nextseq_00341"	"day"	"day"	-0.034255207643204	0.276366301459069	0.51145974384226	"abundance"
"bac16SV4_L100_Nextseq_02872"	"day"	"day"	-0.00167289286308194	0.278391641285283	0.512079610854568	"abundance"
"bac16SV4_L100_Nextseq_02992"	"day"	"day"	0.0057183657642725	0.279537129343079	0.512079610854568	"abundance"
"bac16SV4_L100_Nextseq_03072"	"day"	"day"	-0.00167289286246969	0.278391641006942	0.512079610854568	"abundance"
"bac16SV4_L100_Nextseq_07395"	"read_depth"	"read_depth"	0.0112239436093671	0.279136749178065	0.512079610854568	"abundance"
"bac16SV4_L100_Nextseq_09529"	"day"	"day"	-0.00167289286302839	0.27839164109366	0.512079610854568	"abundance"
"bac16SV4_L100_Nextseq_11956"	"day"	"day"	-0.00167289286240587	0.278391640840153	0.512079610854568	"abundance"
"bac16SV4_L100_Nextseq_12992"	"read_depth"	"read_depth"	0.0063607348511361	0.278742894296339	0.512079610854568	"abundance"
"bac16SV4_L100_Nextseq_01325"	"day"	"day"	0.0166155880278927	0.283891548018536	0.515426232992143	"abundance"
"bac16SV4_L100_Nextseq_01879"	"read_depth"	"read_depth"	-0.00165782187563345	0.282649158883121	0.515426232992143	"abundance"
"bac16SV4_L100_Nextseq_01924"	"read_depth"	"read_depth"	-0.00165782187563317	0.282649158883203	0.515426232992143	"abundance"
"bac16SV4_L100_Nextseq_04559"	"read_depth"	"read_depth"	-0.0398720479256209	0.283642981606105	0.515426232992143	"abundance"
"bac16SV4_L100_Nextseq_11904"	"read_depth"	"read_depth"	-0.0166890598064003	0.28421842119899	0.515426232992143	"abundance"
"bac16SV4_L100_Nextseq_13316"	"read_depth"	"read_depth"	-0.00165374783885929	0.28313245679121	0.515426232992143	"abundance"
"bac16SV4_L100_Nextseq_15062"	"read_depth"	"read_depth"	-0.00165374783898372	0.283132456766643	0.515426232992143	"abundance"
"bac16SV4_L100_Nextseq_07925"	"read_depth"	"read_depth"	-0.0112100543654218	0.286032423446019	0.517972755352103	"abundance"
"bac16SV4_L100_Nextseq_00128"	"day"	"day"	0.024690358045319	0.288289335212202	0.521312903731365	"abundance"
"bac16SV4_L100_Nextseq_00011"	"read_depth"	"read_depth"	0.163886997414303	0.290629811755394	0.524794402941168	"abundance"
"bac16SV4_L100_Nextseq_02828"	"read_depth"	"read_depth"	0.0239860779421859	0.293158121554946	0.527344202336611	"abundance"
"bac16SV4_L100_Nextseq_04172"	"read_depth"	"read_depth"	-0.0422908190977687	0.293293492280568	0.527344202336611	"abundance"
"bac16SV4_L100_Nextseq_15028"	"read_depth"	"read_depth"	-0.0105512570557324	0.292883361320441	0.527344202336611	"abundance"
"bac16SV4_L100_Nextseq_00071"	"read_depth"	"read_depth"	0.0581780280375739	0.296284050411007	0.531964545056126	"abundance"
"bac16SV4_L100_Nextseq_00032"	"read_depth"	"read_depth"	0.117676641347267	0.297592504233434	0.53234187230225	"abundance"
"bac16SV4_L100_Nextseq_00400"	"read_depth"	"read_depth"	-0.0333231428931096	0.297757676991844	0.53234187230225	"abundance"
"bac16SV4_L100_Nextseq_02831"	"read_depth"	"read_depth"	0.00679907659242744	0.297536416788414	0.53234187230225	"abundance"
"bac16SV4_L100_Nextseq_01802"	"read_depth"	"read_depth"	-0.071411006611906	0.299965105441994	0.535530922710001	"abundance"
"bac16SV4_L100_Nextseq_00458"	"read_depth"	"read_depth"	-0.00159338610046232	0.301882482383657	0.5356988588145	"abundance"
"bac16SV4_L100_Nextseq_00629"	"read_depth"	"read_depth"	-0.00693081511538029	0.303025857636366	0.5356988588145	"abundance"
"bac16SV4_L100_Nextseq_02612"	"read_depth"	"read_depth"	-0.015141354224637	0.302798754066246	0.5356988588145	"abundance"
"bac16SV4_L100_Nextseq_03121"	"read_depth"	"read_depth"	-0.0164082136569589	0.302164838209498	0.5356988588145	"abundance"
"bac16SV4_L100_Nextseq_09634"	"day"	"day"	-0.00156788810406703	0.300797600256677	0.5356988588145	"abundance"
"bac16SV4_L100_Nextseq_10210"	"read_depth"	"read_depth"	-0.00741841215268897	0.302923075573061	0.5356988588145	"abundance"
"bac16SV4_L100_Nextseq_11118"	"day"	"day"	-0.00452996227155621	0.301085129330493	0.5356988588145	"abundance"
"bac16SV4_L100_Nextseq_06606"	"day"	"day"	-0.0119130799497491	0.305182927785965	0.538758688158464	"abundance"
"bac16SV4_L100_Nextseq_00084"	"day"	"day"	0.00260910076290248	0.30571879780534	0.538951967121268	"abundance"
"bac16SV4_L100_Nextseq_02592"	"day"	"day"	0.00960894600468926	0.306157538139964	0.538973716168405	"abundance"
"bac16SV4_L100_Nextseq_00035"	"read_depth"	"read_depth"	-0.0659773239914146	0.307744641416973	0.541014223575874	"abundance"
"bac16SV4_L100_Nextseq_00124"	"read_depth"	"read_depth"	-0.0316836142162173	0.308450287276175	0.541501615440397	"abundance"
"bac16SV4_L100_Nextseq_06283"	"day"	"day"	-0.0111181691442955	0.312574861590481	0.547981449445726	"abundance"
"bac16SV4_L100_Nextseq_00184"	"day"	"day"	0.00345283688808399	0.313309757584175	0.548509049288639	"abundance"
"bac16SV4_L100_Nextseq_01466"	"read_depth"	"read_depth"	0.019523044667322	0.315521004705134	0.551616251656001	"abundance"
"bac16SV4_L100_Nextseq_03926"	"read_depth"	"read_depth"	-0.0148334896936896	0.316852202434345	0.553178430769354	"abundance"
"bac16SV4_L100_Nextseq_00451"	"read_depth"	"read_depth"	0.0386661272713843	0.320686507900671	0.558330228631471	"abundance"
"bac16SV4_L100_Nextseq_08456"	"read_depth"	"read_depth"	0.0228875616321323	0.320568776689698	0.558330228631471	"abundance"
"bac16SV4_L100_Nextseq_00092"	"read_depth"	"read_depth"	0.0306837363891736	0.321778339002036	0.558934722607311	"abundance"
"bac16SV4_L100_Nextseq_03991"	"read_depth"	"read_depth"	0.0160411095972417	0.321918099729527	0.558934722607311	"abundance"
"bac16SV4_L100_Nextseq_00108"	"day"	"day"	0.0394610381164157	0.3225924403759	0.559337235439146	"abundance"
"bac16SV4_L100_Nextseq_00127"	"read_depth"	"read_depth"	0.0488796851876065	0.326130093779195	0.564696491146442	"abundance"
"bac16SV4_L100_Nextseq_00201"	"read_depth"	"read_depth"	-0.00150410401242772	0.329877736926933	0.570404185329198	"abundance"
"bac16SV4_L100_Nextseq_07899"	"read_depth"	"read_depth"	0.00811669585009907	0.330480831866487	0.570666354479835	"abundance"
"bac16SV4_L100_Nextseq_13518"	"read_depth"	"read_depth"	-0.0109567757835085	0.332730321502527	0.573766884555518	"abundance"
"bac16SV4_L100_Nextseq_00103"	"read_depth"	"read_depth"	-0.069593196214864	0.337758937624914	0.581644819016201	"abundance"
"bac16SV4_L100_Nextseq_03091"	"read_depth"	"read_depth"	-0.00663067453527537	0.339593263434718	0.584008006777529	"abundance"
"bac16SV4_L100_Nextseq_01764"	"day"	"day"	-0.0159700337056801	0.348443264840456	0.598413433095566	"abundance"
"bac16SV4_L100_Nextseq_04788"	"read_depth"	"read_depth"	-0.0350063438357755	0.349195025988858	0.598890790841134	"abundance"
"bac16SV4_L100_Nextseq_04218"	"read_depth"	"read_depth"	0.00142550009895379	0.355741462399114	0.609291610396314	"abundance"
"bac16SV4_L100_Nextseq_01271"	"read_depth"	"read_depth"	-0.0746146736262154	0.361196780264009	0.617798011168752	"abundance"
"bac16SV4_L100_Nextseq_11280"	"read_depth"	"read_depth"	0.0121939994411675	0.362361918414052	0.618953330912651	"abundance"
"bac16SV4_L100_Nextseq_07185"	"read_depth"	"read_depth"	0.00831773688894065	0.364895215813328	0.622439342493991	"abundance"
"bac16SV4_L100_Nextseq_00210"	"day"	"day"	-0.022478116154095	0.366022133130023	0.623520183660847	"abundance"
"bac16SV4_L100_Nextseq_00091"	"day"	"day"	0.0336361427488884	0.368377538955561	0.626688033970161	"abundance"
"bac16SV4_L100_Nextseq_00170"	"read_depth"	"read_depth"	-0.0222363981729894	0.368950819176141	0.626819671288497	"abundance"
"bac16SV4_L100_Nextseq_00037"	"read_depth"	"read_depth"	-0.0191418204012782	0.369948421504746	0.62703473016204	"abundance"
"bac16SV4_L100_Nextseq_00305"	"day"	"day"	0.006100751577002	0.370534911094051	0.62703473016204	"abundance"
"bac16SV4_L100_Nextseq_02444"	"read_depth"	"read_depth"	-0.055464528538571	0.371061691583232	0.62703473016204	"abundance"
"bac16SV4_L100_Nextseq_09126"	"read_depth"	"read_depth"	-0.0115805791995136	0.370695131689345	0.62703473016204	"abundance"
"bac16SV4_L100_Nextseq_00168"	"day"	"day"	0.0120584323610523	0.372448107803542	0.628537260699169	"abundance"
"bac16SV4_L100_Nextseq_00165"	"read_depth"	"read_depth"	0.0623003320331598	0.376158199777483	0.630588812359069	"abundance"
"bac16SV4_L100_Nextseq_00176"	"read_depth"	"read_depth"	-0.00569994350467118	0.375185995647801	0.630588812359069	"abundance"
"bac16SV4_L100_Nextseq_05072"	"read_depth"	"read_depth"	-0.037566979113064	0.3753783274699	0.630588812359069	"abundance"
"bac16SV4_L100_Nextseq_11343"	"day"	"day"	-0.0161220283986501	0.375028192972512	0.630588812359069	"abundance"
"bac16SV4_L100_Nextseq_11840"	"read_depth"	"read_depth"	0.011659875230476	0.375669439669478	0.630588812359069	"abundance"
"bac16SV4_L100_Nextseq_00701"	"read_depth"	"read_depth"	0.0248904137897887	0.376702853480163	0.630665439468777	"abundance"
"bac16SV4_L100_Nextseq_04432"	"read_depth"	"read_depth"	0.0103880723122894	0.380121842702488	0.635523309462649	"abundance"
"bac16SV4_L100_Nextseq_14457"	"read_depth"	"read_depth"	-0.00659672611679176	0.380610083277868	0.635523309462649	"abundance"
"bac16SV4_L100_Nextseq_00056"	"read_depth"	"read_depth"	0.0555245063811981	0.390354480316368	0.650934120210935	"abundance"
"bac16SV4_L100_Nextseq_02470"	"read_depth"	"read_depth"	-0.0139070421453808	0.391367054939869	0.651522968041296	"abundance"
"bac16SV4_L100_Nextseq_06406"	"day"	"day"	-0.00208568559178651	0.391738493442551	0.651522968041296	"abundance"
"bac16SV4_L100_Nextseq_04459"	"read_depth"	"read_depth"	-0.0186537352929105	0.393969025614479	0.652375943207379	"abundance"
"bac16SV4_L100_Nextseq_12409"	"read_depth"	"read_depth"	-0.00203426859069689	0.393687165350602	0.652375943207379	"abundance"
"bac16SV4_L100_Nextseq_12421"	"read_depth"	"read_depth"	-0.00203426859069689	0.393687165350602	0.652375943207379	"abundance"
"bac16SV4_L100_Nextseq_12990"	"read_depth"	"read_depth"	0.00642209520023178	0.394315839090536	0.652375943207379	"abundance"
"bac16SV4_L100_Nextseq_00198"	"day"	"day"	-0.00729386565421539	0.394849633549183	0.652405146151853	"abundance"
"bac16SV4_L100_Nextseq_00008"	"read_depth"	"read_depth"	0.133211751648173	0.397232879006643	0.653779113365099	"abundance"
"bac16SV4_L100_Nextseq_01525"	"read_depth"	"read_depth"	0.0396558273112213	0.397067701612427	0.653779113365099	"abundance"
"bac16SV4_L100_Nextseq_07796"	"read_depth"	"read_depth"	0.00471523242214782	0.396202990656105	0.653779113365099	"abundance"
"bac16SV4_L100_Nextseq_04830"	"read_depth"	"read_depth"	-0.0270456258934093	0.399225604319267	0.656204374329718	"abundance"
"bac16SV4_L100_Nextseq_00470"	"read_depth"	"read_depth"	-0.0201547105080582	0.402438165517691	0.657211681155506	"abundance"
"bac16SV4_L100_Nextseq_01427"	"read_depth"	"read_depth"	-0.0138164725800809	0.402087017192816	0.657211681155506	"abundance"
"bac16SV4_L100_Nextseq_02654"	"read_depth"	"read_depth"	0.00272288209879319	0.400379703670733	0.657211681155506	"abundance"
"bac16SV4_L100_Nextseq_07124"	"read_depth"	"read_depth"	-0.0220527308896926	0.401977031047738	0.657211681155506	"abundance"
"bac16SV4_L100_Nextseq_13549"	"read_depth"	"read_depth"	-0.00829192833476443	0.401804581221339	0.657211681155506	"abundance"
"bac16SV4_L100_Nextseq_05527"	"read_depth"	"read_depth"	-0.00127756677664049	0.407383853481323	0.664290505613075	"abundance"
"bac16SV4_L100_Nextseq_07098"	"read_depth"	"read_depth"	-0.02235412374821	0.408287365631339	0.664290505613075	"abundance"
"bac16SV4_L100_Nextseq_12989"	"day"	"day"	-0.00551582973043008	0.40834946428905	0.664290505613075	"abundance"
"bac16SV4_L100_Nextseq_00139"	"read_depth"	"read_depth"	0.0291965453105346	0.413498601501374	0.665811760888837	"abundance"
"bac16SV4_L100_Nextseq_00149"	"day"	"day"	0.024888414701985	0.413301126738855	0.665811760888837	"abundance"
"bac16SV4_L100_Nextseq_00245"	"read_depth"	"read_depth"	0.0099494519394566	0.410322750210483	0.665811760888837	"abundance"
"bac16SV4_L100_Nextseq_00307"	"day"	"day"	0.00679607424258736	0.41286228063771	0.665811760888837	"abundance"
"bac16SV4_L100_Nextseq_03275"	"day"	"day"	-0.00116653343868914	0.410984435131732	0.665811760888837	"abundance"
"bac16SV4_L100_Nextseq_06944"	"read_depth"	"read_depth"	0.0210480669077891	0.412829444335452	0.665811760888837	"abundance"
"bac16SV4_L100_Nextseq_10325"	"day"	"day"	-0.00310608703129491	0.412586912835936	0.665811760888837	"abundance"
"bac16SV4_L100_Nextseq_13647"	"read_depth"	"read_depth"	-0.0142320978157662	0.412618872175161	0.665811760888837	"abundance"
"bac16SV4_L100_Nextseq_00722"	"day"	"day"	-0.0117987715598037	0.415535962897085	0.668241039569866	"abundance"
"bac16SV4_L100_Nextseq_00025"	"day"	"day"	0.047906790196856	0.420111018426201	0.672190239641831	"abundance"
"bac16SV4_L100_Nextseq_02863"	"read_depth"	"read_depth"	-0.00987368294232779	0.418631017520698	0.672190239641831	"abundance"
"bac16SV4_L100_Nextseq_03091"	"day"	"day"	0.00504906840722651	0.420118899776144	0.672190239641831	"abundance"
"bac16SV4_L100_Nextseq_12817"	"day"	"day"	-0.00250386210338024	0.42002637316171	0.672190239641831	"abundance"
"bac16SV4_L100_Nextseq_04792"	"read_depth"	"read_depth"	-0.0291096904812115	0.422056467294891	0.674436630418133	"abundance"
"bac16SV4_L100_Nextseq_00110"	"day"	"day"	0.0124579101297322	0.42277551703801	0.674732643353593	"abundance"
"bac16SV4_L100_Nextseq_02449"	"day"	"day"	0.0011317073613836	0.425152575796025	0.675116660627056	"abundance"
"bac16SV4_L100_Nextseq_03500"	"day"	"day"	0.00113170735271955	0.425152580475387	0.675116660627056	"abundance"
"bac16SV4_L100_Nextseq_03784"	"day"	"day"	0.00113170735251737	0.42515258058476	0.675116660627056	"abundance"
"bac16SV4_L100_Nextseq_12956"	"day"	"day"	0.00113170735260059	0.425152580539756	0.675116660627056	"abundance"
"bac16SV4_L100_Nextseq_00017"	"read_depth"	"read_depth"	0.0576824856024952	0.428390737931726	0.678553750307897	"abundance"
"bac16SV4_L100_Nextseq_03724"	"read_depth"	"read_depth"	-0.0350340067538654	0.428370321292375	0.678553750307897	"abundance"
"bac16SV4_L100_Nextseq_02831"	"day"	"day"	0.00515803297292884	0.429272779015218	0.67909986567614	"abundance"
"bac16SV4_L100_Nextseq_03779"	"read_depth"	"read_depth"	-0.0352451938725219	0.430204057704796	0.679722411173577	"abundance"
"bac16SV4_L100_Nextseq_01485"	"day"	"day"	-0.0157621565354233	0.43453711917323	0.68571150890757	"abundance"
"bac16SV4_L100_Nextseq_02858"	"read_depth"	"read_depth"	-0.00174625970425028	0.438073719574029	0.690430400924654	"abundance"
"bac16SV4_L100_Nextseq_00063"	"day"	"day"	0.0455862164217609	0.441691876035736	0.693745233072769	"abundance"
"bac16SV4_L100_Nextseq_01609"	"read_depth"	"read_depth"	-0.00117221088136945	0.441823483827955	0.693745233072769	"abundance"
"bac16SV4_L100_Nextseq_06887"	"read_depth"	"read_depth"	-0.00117221081041922	0.441823506822452	0.693745233072769	"abundance"
"bac16SV4_L100_Nextseq_00540"	"read_depth"	"read_depth"	-0.0131089162251659	0.442419274128508	0.693818812032797	"abundance"
"bac16SV4_L100_Nextseq_00039"	"read_depth"	"read_depth"	0.0541445019313345	0.443526322875979	0.693870363426989	"abundance"
"bac16SV4_L100_Nextseq_09211"	"read_depth"	"read_depth"	0.0166877749582381	0.443550042443835	0.693870363426989	"abundance"
"bac16SV4_L100_Nextseq_09044"	"read_depth"	"read_depth"	0.00893842511025112	0.444508174159577	0.69450968125798	"abundance"
"bac16SV4_L100_Nextseq_00013"	"read_depth"	"read_depth"	-0.122459212669526	0.446047649058961	0.695452866375694	"abundance"
"bac16SV4_L100_Nextseq_02452"	"read_depth"	"read_depth"	0.00730699485891568	0.446212242587569	0.695452866375694	"abundance"
"bac16SV4_L100_Nextseq_00678"	"read_depth"	"read_depth"	-0.0640972264077263	0.450551377114114	0.700488241909274	"abundance"
"bac16SV4_L100_Nextseq_13754"	"read_depth"	"read_depth"	-0.00116372155113254	0.450407010633557	0.700488241909274	"abundance"
"bac16SV4_L100_Nextseq_14388"	"read_depth"	"read_depth"	-0.00286877898878971	0.453738638309413	0.704576951871128	"abundance"
"bac16SV4_L100_Nextseq_00346"	"day"	"day"	0.00964752328965858	0.454559160227266	0.704985004327932	"abundance"
"bac16SV4_L100_Nextseq_00072"	"read_depth"	"read_depth"	0.0258518184453118	0.460499343734524	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_00119"	"read_depth"	"read_depth"	-0.0182125683905249	0.459432563933216	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_00247"	"day"	"day"	0.0152745128608271	0.460920985998991	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_00749"	"day"	"day"	0.00873909141920874	0.458752813622057	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_01998"	"read_depth"	"read_depth"	-0.00394146605256482	0.461871290454958	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_02267"	"read_depth"	"read_depth"	-0.00369859494516511	0.463845649294909	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_03275"	"read_depth"	"read_depth"	-0.00111977640165901	0.461957694355203	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_03376"	"day"	"day"	0.00671248404353067	0.463905383106791	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_03430"	"read_depth"	"read_depth"	-0.00298169205857731	0.459893095477706	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_05041"	"day"	"day"	0.00114232765226347	0.458684244906257	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_05300"	"read_depth"	"read_depth"	-0.0162327688622926	0.457200275651352	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_10886"	"day"	"day"	0.0111959228900949	0.456898882827726	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_11193"	"read_depth"	"read_depth"	0.00208112826925054	0.4630729967205	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_14462"	"read_depth"	"read_depth"	0.00113100664998644	0.463189677763718	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_15024"	"read_depth"	"read_depth"	0.00113100664995265	0.463189677706304	0.706477595478294	"abundance"
"bac16SV4_L100_Nextseq_00152"	"read_depth"	"read_depth"	0.0150815605578319	0.465708813926425	0.706669796882354	"abundance"
"bac16SV4_L100_Nextseq_00261"	"read_depth"	"read_depth"	-0.00359427320753197	0.4647716308807	0.706669796882354	"abundance"
"bac16SV4_L100_Nextseq_02963"	"read_depth"	"read_depth"	0.0112289658005392	0.465163127150592	0.706669796882354	"abundance"
"bac16SV4_L100_Nextseq_02564"	"day"	"day"	-0.00490106777692484	0.466848238700457	0.70670200445195	"abundance"
"bac16SV4_L100_Nextseq_04846"	"read_depth"	"read_depth"	-0.00466059829009527	0.466640189447685	0.70670200445195	"abundance"
"bac16SV4_L100_Nextseq_07796"	"day"	"day"	-0.00402860529315456	0.468494874782469	0.70834631785292	"abundance"
"bac16SV4_L100_Nextseq_00658"	"read_depth"	"read_depth"	-0.00111392342501611	0.469873597922875	0.708764320383628	"abundance"
"bac16SV4_L100_Nextseq_10325"	"read_depth"	"read_depth"	-0.00273936163562664	0.469892801013829	0.708764320383628	"abundance"
"bac16SV4_L100_Nextseq_00026"	"day"	"day"	0.00164772234314568	0.473010399228689	0.710514774107511	"abundance"
"bac16SV4_L100_Nextseq_00100"	"read_depth"	"read_depth"	-0.0356837876807175	0.472687125960469	0.710514774107511	"abundance"
"bac16SV4_L100_Nextseq_00118"	"read_depth"	"read_depth"	0.0560804933213511	0.472785105091012	0.710514774107511	"abundance"
"bac16SV4_L100_Nextseq_11941"	"day"	"day"	-0.00328303319287785	0.473301771992504	0.710514774107511	"abundance"
"bac16SV4_L100_Nextseq_00023"	"day"	"day"	0.0321618768168285	0.476395482864986	0.714310664699101	"abundance"
"bac16SV4_L100_Nextseq_11612"	"read_depth"	"read_depth"	-0.00335821616217767	0.477448515163232	0.715041378159153	"abundance"
"bac16SV4_L100_Nextseq_00121"	"read_depth"	"read_depth"	0.0354635600764854	0.479623813390477	0.715755017857808	"abundance"
"bac16SV4_L100_Nextseq_03840"	"day"	"day"	-0.00906590427416071	0.47923486307576	0.715755017857808	"abundance"
"bac16SV4_L100_Nextseq_06107"	"read_depth"	"read_depth"	-0.0158730126142553	0.478796458358014	0.715755017857808	"abundance"
"bac16SV4_L100_Nextseq_05350"	"day"	"day"	0.00108991456815924	0.480236694779077	0.715824507312209	"abundance"
"bac16SV4_L100_Nextseq_15090"	"read_depth"	"read_depth"	-0.0116792122788314	0.480938627544097	0.71602641368167	"abundance"
"bac16SV4_L100_Nextseq_00171"	"read_depth"	"read_depth"	-0.025962669336283	0.483160941564772	0.717259387832599	"abundance"
"bac16SV4_L100_Nextseq_01477"	"read_depth"	"read_depth"	-0.0228939143260384	0.483684767640898	0.717259387832599	"abundance"
"bac16SV4_L100_Nextseq_06108"	"read_depth"	"read_depth"	0.0221177858527668	0.484036596377537	0.717259387832599	"abundance"
"bac16SV4_L100_Nextseq_09210"	"read_depth"	"read_depth"	-0.00283151986788218	0.482666564953437	0.717259387832599	"abundance"
"bac16SV4_L100_Nextseq_11960"	"read_depth"	"read_depth"	-0.00360865959199778	0.485615116137043	0.718755862760214	"abundance"
"bac16SV4_L100_Nextseq_04120"	"read_depth"	"read_depth"	-0.0265908829570171	0.486758876416301	0.719606105017782	"abundance"
"bac16SV4_L100_Nextseq_00007"	"read_depth"	"read_depth"	0.105079213367056	0.488148502279099	0.719895486008169	"abundance"
"bac16SV4_L100_Nextseq_00107"	"read_depth"	"read_depth"	-0.0460565176056735	0.491508350286062	0.719895486008169	"abundance"
"bac16SV4_L100_Nextseq_00266"	"day"	"day"	0.00168109901216287	0.489855056568379	0.719895486008169	"abundance"
"bac16SV4_L100_Nextseq_01879"	"day"	"day"	0.00105979395304499	0.492080458790349	0.719895486008169	"abundance"
"bac16SV4_L100_Nextseq_01924"	"day"	"day"	0.00105979395304488	0.492080458790394	0.719895486008169	"abundance"
"bac16SV4_L100_Nextseq_02308"	"read_depth"	"read_depth"	-0.00105933037585004	0.491778273915935	0.719895486008169	"abundance"
"bac16SV4_L100_Nextseq_05802"	"read_depth"	"read_depth"	-0.0239782091853093	0.490112659117156	0.719895486008169	"abundance"
"bac16SV4_L100_Nextseq_09130"	"read_depth"	"read_depth"	-0.0010593303758503	0.491778273915828	0.719895486008169	"abundance"
"bac16SV4_L100_Nextseq_15075"	"day"	"day"	-0.00465192190193079	0.48885675153357	0.719895486008169	"abundance"
"bac16SV4_L100_Nextseq_00315"	"read_depth"	"read_depth"	0.0241424182167042	0.493145215111056	0.720577835011984	"abundance"
"bac16SV4_L100_Nextseq_10609"	"read_depth"	"read_depth"	0.00524254342393051	0.493687029367388	0.720577835011984	"abundance"
"bac16SV4_L100_Nextseq_02784"	"read_depth"	"read_depth"	-0.00961092044617782	0.496048893512505	0.721306877387033	"abundance"
"bac16SV4_L100_Nextseq_04432"	"day"	"day"	-0.00769832533505235	0.495875582319291	0.721306877387033	"abundance"
